id,chr,name,biotype,length
ENSG00000187492,3,CDHR4,protein_coding,3201
ENSG00000187498,13,COL4A1,protein_coding,14662
ENSG00000187510,12,PLEKHG7,protein_coding,6487
ENSG00000187513,1,GJA4,protein_coding,1716
ENSG00000187514,2,PTMA,protein_coding,3381
ENSG00000187516,X,H2AP,protein_coding,536
ENSG00000187522,10,HSPA14,protein_coding,2502
ENSG00000187527,3,ATP13A5,protein_coding,6206
ENSG00000187531,17,SIRT7,protein_coding,6134
ENSG00000187533,4,PRR27,protein_coding,5289
ENSG00000187535,16,IFT140,protein_coding,8130
ENSG00000187537,14,POTEG,protein_coding,2509
ENSG00000187545,1,PRAMEF10,protein_coding,1525
ENSG00000187546,7,AGMO,protein_coding,3588
ENSG00000187550,19,SBK2,protein_coding,2258
ENSG00000187553,10,CYP26C1,protein_coding,4378
ENSG00000187554,1,TLR5,protein_coding,7733
ENSG00000187555,16,USP7,protein_coding,8623
ENSG00000187556,19,NANOS3,protein_coding,988
ENSG00000187559,9,FOXD4L3,protein_coding,2218
ENSG00000187566,6,NHLRC1,protein_coding,2238
ENSG00000187569,12,DPPA3,protein_coding,1100
ENSG00000187581,14,COX8C,protein_coding,542
ENSG00000187583,1,PLEKHN1,protein_coding,3451
ENSG00000187595,17,ZNF385C,protein_coding,5198
ENSG00000187601,X,MAGEH1,protein_coding,1440
ENSG00000187605,2,TET3,protein_coding,12943
ENSG00000187607,17,ZNF286A,protein_coding,6754
ENSG00000187608,1,ISG15,protein_coding,867
ENSG00000187609,9,EXD3,protein_coding,7575
ENSG00000187612,11,OR5W2,protein_coding,933
ENSG00000187616,9,MYMK,protein_coding,1021
ENSG00000187624,17,C17orf97,protein_coding,2712
ENSG00000187626,6,ZKSCAN4,protein_coding,5346
ENSG00000187627,2,RGPD1,protein_coding,7285
ENSG00000187630,14,DHRS4L2,protein_coding,2516
ENSG00000187634,1,SAMD11,protein_coding,4172
ENSG00000187642,1,PERM1,protein_coding,3424
ENSG00000187650,19,VMAC,protein_coding,2240
ENSG00000187658,5,C5orf52,protein_coding,721
ENSG00000187664,19,HAPLN4,protein_coding,4462
ENSG00000187672,3,ERC2,protein_coding,8034
ENSG00000187676,13,B3GLCT,protein_coding,4527
ENSG00000187678,5,SPRY4,protein_coding,6555
ENSG00000187682,X,ERAS,protein_coding,1303
ENSG00000187688,17,TRPV2,protein_coding,3381
ENSG00000187689,4,AMTN,protein_coding,1009
ENSG00000187690,X,EZHIP,protein_coding,1896
ENSG00000187699,2,C2orf88,protein_coding,5997
ENSG00000187701,1,OR2T27,protein_coding,1285
ENSG00000187713,9,TMEM203,protein_coding,1567
ENSG00000187714,10,SLC18A3,protein_coding,2411
ENSG00000187715,3,KBTBD12,protein_coding,5818
ENSG00000187720,15,THSD4,protein_coding,15837
ENSG00000187726,11,DNAJB13,protein_coding,2767
ENSG00000187730,1,GABRD,protein_coding,5525
ENSG00000187733,1,AMY1C,protein_coding,1632
ENSG00000187735,8,TCEA1,protein_coding,4342
ENSG00000187736,2,NHEJ1,protein_coding,9069
ENSG00000187741,16,FANCA,protein_coding,9736
ENSG00000187742,9,SECISBP2,protein_coding,9820
ENSG00000187747,11,OR52B6,protein_coding,1008
ENSG00000187753,9,C9orf153,protein_coding,2928
ENSG00000187754,X,SSX7,protein_coding,1340
ENSG00000187758,4,ADH1A,protein_coding,2231
ENSG00000187764,9,SEMA4D,protein_coding,14160
ENSG00000187766,21,KRTAP10-8,protein_coding,876
ENSG00000187772,6,LIN28B,protein_coding,5943
ENSG00000187773,18,DIPK1C,protein_coding,3207
ENSG00000187775,17,DNAH17,protein_coding,16110
ENSG00000187778,12,MCRS1,protein_coding,3261
ENSG00000187783,10,TMEM72,protein_coding,3049
ENSG00000187790,14,FANCM,protein_coding,8478
ENSG00000187791,9,FAM205C,protein_coding,1357
ENSG00000187792,22,ZNF70,protein_coding,6940
ENSG00000187796,9,CARD9,protein_coding,6699
ENSG00000187800,1,PEAR1,protein_coding,5530
ENSG00000187801,1,ZFP69B,protein_coding,2566
ENSG00000187806,15,TMEM202,protein_coding,1391
ENSG00000187808,X,SOWAHD,protein_coding,1615
ENSG00000187815,1,ZFP69,protein_coding,3173
ENSG00000187821,4,HELT,protein_coding,1236
ENSG00000187823,X,RTL4,protein_coding,2613
ENSG00000187824,17,TMEM220,protein_coding,3215
ENSG00000187833,2,C2orf78,protein_coding,3045
ENSG00000187837,6,H1-2,protein_coding,731
ENSG00000187838,17,PLSCR3,protein_coding,2833
ENSG00000187840,8,EIF4EBP1,protein_coding,880
ENSG00000187848,12,P2RX2,protein_coding,1975
ENSG00000187855,12,ASCL4,protein_coding,2260
ENSG00000187857,12,OR6C75,protein_coding,4569
ENSG00000187860,22,CCDC157,protein_coding,6586
ENSG00000187862,1,TTC24,protein_coding,3782
ENSG00000187866,9,FAM122A,protein_coding,5502
ENSG00000187867,19,PALM3,protein_coding,2795
ENSG00000187871,6,GFRAL,protein_coding,1911
ENSG00000187889,1,FYB2,protein_coding,4648
ENSG00000187902,19,SHISA7,protein_coding,6513
ENSG00000187905,22,LRRC74B,protein_coding,5542
ENSG00000187908,10,DMBT1,protein_coding,9375
ENSG00000187912,19,CLEC17A,protein_coding,3116
ENSG00000187918,11,OR51I2,protein_coding,3302
ENSG00000187922,9,LCN10,protein_coding,4263
ENSG00000187942,1,LDLRAD2,protein_coding,4494
ENSG00000187944,2,C2orf66,protein_coding,1333
ENSG00000187950,12,OVCH1,protein_coding,3958
ENSG00000187954,8,CYHR1,protein_coding,9787
ENSG00000187955,8,COL14A1,protein_coding,10190
ENSG00000187957,2,DNER,protein_coding,3932
ENSG00000187959,17,CPSF4L,protein_coding,1528
ENSG00000187961,1,KLHL17,protein_coding,3402
ENSG00000187969,X,ZCCHC13,protein_coding,855
ENSG00000187980,1,PLA2G2C,protein_coding,3855
ENSG00000187987,6,ZSCAN23,protein_coding,3283
ENSG00000187994,19,RINL,protein_coding,4201
ENSG00000187997,17,C17orf99,protein_coding,2763
ENSG00000188000,19,OR7D2,protein_coding,3461
ENSG00000188001,3,TPRG1,protein_coding,9538
ENSG00000188010,2,MORN2,protein_coding,1364
ENSG00000188011,2,RTP5,protein_coding,2606
ENSG00000188015,1,S100A3,protein_coding,841
ENSG00000188021,X,UBQLN2,protein_coding,4242
ENSG00000188026,12,RILPL1,protein_coding,8671
ENSG00000188032,19,C19orf67,protein_coding,1535
ENSG00000188033,19,ZNF490,protein_coding,6792
ENSG00000188037,7,CLCN1,protein_coding,3321
ENSG00000188038,16,NRN1L,protein_coding,968
ENSG00000188039,19,NWD1,protein_coding,9157
ENSG00000188042,2,ARL4C,protein_coding,4041
ENSG00000188050,7,RNF133,protein_coding,1383
ENSG00000188051,19,TMEM221,protein_coding,2418
ENSG00000188056,6,TREML4,protein_coding,2697
ENSG00000188060,1,RAB42,protein_coding,2301
ENSG00000188064,22,WNT7B,protein_coding,5080
ENSG00000188070,11,C11orf95,protein_coding,5948
ENSG00000188076,11,SCGB1C1,protein_coding,435
ENSG00000188086,3,PRSS45P,protein_coding,1290
ENSG00000188089,15,PLA2G4E,protein_coding,5823
ENSG00000188092,1,GPR89B,protein_coding,5214
ENSG00000188095,15,MESP2,protein_coding,1809
ENSG00000188100,10,FAM25A,protein_coding,357
ENSG00000188107,6,EYS,protein_coding,17071
ENSG00000188112,6,C6orf132,protein_coding,6852
ENSG00000188124,11,OR2AG2,protein_coding,4224
ENSG00000188130,22,MAPK12,protein_coding,9315
ENSG00000188133,9,TMEM215,protein_coding,5342
ENSG00000188152,9,NUTM2G,protein_coding,3904
ENSG00000188153,X,COL4A5,protein_coding,11871
ENSG00000188155,21,KRTAP10-6,protein_coding,1238
ENSG00000188157,1,AGRN,protein_coding,10761
ENSG00000188158,X,NHS,protein_coding,10614
ENSG00000188162,11,OTOG,protein_coding,10823
ENSG00000188163,9,FAM166A,protein_coding,1801
ENSG00000188167,3,TMPPE,protein_coding,4311
ENSG00000188171,19,ZNF626,protein_coding,6835
ENSG00000188175,7,HEPACAM2,protein_coding,2480
ENSG00000188176,17,SMTNL2,protein_coding,2480
ENSG00000188177,2,ZC3H6,protein_coding,11800
ENSG00000188186,7,LAMTOR4,protein_coding,1936
ENSG00000188191,7,PRKAR1B,protein_coding,4491
ENSG00000188199,10,NUTM2B,protein_coding,5080
ENSG00000188211,11,NCR3LG1,protein_coding,6364
ENSG00000188215,16,DCUN1D3,protein_coding,6222
ENSG00000188219,2,POTEE,protein_coding,4192
ENSG00000188223,19,AD000671.1,protein_coding,1037
ENSG00000188227,19,ZNF793,protein_coding,12007
ENSG00000188229,9,TUBB4B,protein_coding,2037
ENSG00000188234,10,AGAP4,protein_coding,3461
ENSG00000188243,13,COMMD6,protein_coding,2897
ENSG00000188257,1,PLA2G2A,protein_coding,1632
ENSG00000188263,22,IL17REL,protein_coding,3696
ENSG00000188266,15,HYKK,protein_coding,5707
ENSG00000188269,19,OR7A5,protein_coding,2171
ENSG00000188277,15,C15orf62,protein_coding,2470
ENSG00000188282,2,RUFY4,protein_coding,4357
ENSG00000188283,19,ZNF383,protein_coding,8417
ENSG00000188290,1,HES4,protein_coding,1118
ENSG00000188293,19,IGFL1,protein_coding,779
ENSG00000188295,1,ZNF669,protein_coding,1980
ENSG00000188305,19,PEAK3,protein_coding,2564
ENSG00000188306,3,LRRIQ4,protein_coding,1827
ENSG00000188312,9,CENPP,protein_coding,9321
ENSG00000188313,3,PLSCR1,protein_coding,4332
ENSG00000188315,3,C3orf62,protein_coding,4142
ENSG00000188316,10,ENO4,protein_coding,3177
ENSG00000188321,19,ZNF559,protein_coding,6783
ENSG00000188322,16,SBK1,protein_coding,5243
ENSG00000188324,12,OR6C6,protein_coding,1521
ENSG00000188334,19,BSPH1,protein_coding,654
ENSG00000188338,3,SLC38A3,protein_coding,3968
ENSG00000188340,1,OR6N2,protein_coding,3455
ENSG00000188342,13,GTF2F2,protein_coding,3608
ENSG00000188343,8,CIBAR1,protein_coding,7423
ENSG00000188352,9,FOCAD,protein_coding,10036
ENSG00000188368,19,PRR19,protein_coding,2568
ENSG00000188372,7,ZP3,protein_coding,2673
ENSG00000188373,10,C10orf99,protein_coding,825
ENSG00000188375,12,H3-5,protein_coding,1114
ENSG00000188379,9,IFNA2,protein_coding,1144
ENSG00000188385,10,JAKMIP3,protein_coding,14669
ENSG00000188386,9,PPP3R2,protein_coding,3418
ENSG00000188389,2,PDCD1,protein_coding,2097
ENSG00000188393,12,CLEC2A,protein_coding,1209
ENSG00000188394,9,GPR21,protein_coding,1571
ENSG00000188396,1,TCTEX1D4,protein_coding,1355
ENSG00000188404,1,SELL,protein_coding,2731
ENSG00000188408,X,MAGEB5,protein_coding,1216
ENSG00000188419,X,CHM,protein_coding,8644
ENSG00000188425,19,NANOS2,protein_coding,1565
ENSG00000188428,6,BLOC1S5,protein_coding,3297
ENSG00000188452,2,CERKL,protein_coding,4769
ENSG00000188467,15,SLC24A5,protein_coding,4760
ENSG00000188483,9,IER5L,protein_coding,2710
ENSG00000188486,11,H2AX,protein_coding,1614
ENSG00000188487,11,INSC,protein_coding,3450
ENSG00000188488,14,SERPINA5,protein_coding,3751
ENSG00000188493,19,C19orf54,protein_coding,3736
ENSG00000188501,15,LCTL,protein_coding,3518
ENSG00000188505,19,NCCRP1,protein_coding,1975
ENSG00000188508,19,KRTDAP,protein_coding,661
ENSG00000188517,4,COL25A1,protein_coding,8744
ENSG00000188522,17,FAM83G,protein_coding,7836
ENSG00000188523,9,CFAP77,protein_coding,2149
ENSG00000188529,1,SRSF10,protein_coding,11860
ENSG00000188536,16,HBA2,protein_coding,827
ENSG00000188542,2,DUSP28,protein_coding,4951
ENSG00000188549,15,CCDC9B,protein_coding,7510
ENSG00000188554,17,NBR1,protein_coding,8405
ENSG00000188558,1,OR2G6,protein_coding,6197
ENSG00000188559,20,RALGAPA2,protein_coding,11649
ENSG00000188566,9,NDOR1,protein_coding,2836
ENSG00000188573,5,FBLL1,protein_coding,1330
ENSG00000188580,6,NKAIN2,protein_coding,4456
ENSG00000188581,17,KRTAP1-1,protein_coding,910
ENSG00000188582,3,PAQR9,protein_coding,10807
ENSG00000188585,1,CLEC20A,protein_coding,3368
ENSG00000188596,12,CFAP54,protein_coding,12914
ENSG00000188603,16,CLN3,protein_coding,9813
ENSG00000188610,1,FAM72B,protein_coding,3033
ENSG00000188611,10,ASAH2,protein_coding,7276
ENSG00000188612,17,SUMO2,protein_coding,3348
ENSG00000188613,10,NANOS1,protein_coding,4017
ENSG00000188620,10,HMX3,protein_coding,2847
ENSG00000188624,19,IGFL3,protein_coding,680
ENSG00000188626,15,GOLGA8M,protein_coding,2202
ENSG00000188629,19,ZNF177,protein_coding,2755
ENSG00000188636,22,RTL6,protein_coding,5419
ENSG00000188641,1,DPYD,protein_coding,7131
ENSG00000188643,1,S100A16,protein_coding,1701
ENSG00000188647,9,PTAR1,protein_coding,12252
ENSG00000188649,10,CC2D2B,protein_coding,7555
ENSG00000188655,14,RNASE9,protein_coding,2710
ENSG00000188659,15,SAXO2,protein_coding,4160
ENSG00000188672,1,RHCE,protein_coding,2433
ENSG00000188674,2,C2orf80,protein_coding,1392
ENSG00000188676,8,IDO2,protein_coding,4444
ENSG00000188677,22,PARVB,protein_coding,7368
ENSG00000188687,2,SLC4A5,protein_coding,8025
ENSG00000188690,10,UROS,protein_coding,9505
ENSG00000188691,11,OR56A5,protein_coding,946
ENSG00000188694,21,KRTAP24-1,protein_coding,1642
ENSG00000188706,X,ZDHHC9,protein_coding,5243
ENSG00000188707,7,ZBED6CL,protein_coding,5176
ENSG00000188710,9,QRFP,protein_coding,1653
ENSG00000188716,10,DUSP29,protein_coding,663
ENSG00000188725,5,SMIM15,protein_coding,2888
ENSG00000188729,3,OSTN,protein_coding,3219
ENSG00000188730,7,VWC2,protein_coding,11322
ENSG00000188732,7,FAM221A,protein_coding,7458
ENSG00000188735,12,TMEM120B,protein_coding,8449
ENSG00000188738,2,FSIP2,protein_coding,23585
ENSG00000188739,1,RBM34,protein_coding,2939
ENSG00000188747,9,NOXA1,protein_coding,1678
ENSG00000188760,2,TMEM198,protein_coding,2578
ENSG00000188761,1,BCL2L15,protein_coding,9095
ENSG00000188763,7,FZD9,protein_coding,2343
ENSG00000188766,19,SPRED3,protein_coding,5864
ENSG00000188770,1,OPTC,protein_coding,1434
ENSG00000188771,11,PLET1,protein_coding,1541
ENSG00000188778,8,ADRB3,protein_coding,2876
ENSG00000188779,15,SKOR1,protein_coding,4507
ENSG00000188782,1,CATSPER4,protein_coding,2030
ENSG00000188783,1,PRELP,protein_coding,5769
ENSG00000188784,1,PLA2G2E,protein_coding,785
ENSG00000188785,19,ZNF548,protein_coding,6161
ENSG00000188786,1,MTF1,protein_coding,7989
ENSG00000188800,1,TMCO2,protein_coding,846
ENSG00000188803,17,SHISA6,protein_coding,8577
ENSG00000188807,1,TMEM201,protein_coding,6981
ENSG00000188811,13,NHLRC3,protein_coding,6409
ENSG00000188816,10,HMX2,protein_coding,1614
ENSG00000188817,3,SNTN,protein_coding,5135
ENSG00000188818,5,ZDHHC11,protein_coding,6953
ENSG00000188820,6,CALHM6,protein_coding,1186
ENSG00000188822,1,CNR2,protein_coding,5265
ENSG00000188827,16,SLX4,protein_coding,8599
ENSG00000188833,9,ENTPD8,protein_coding,2836
ENSG00000188848,4,BEND4,protein_coding,8850
ENSG00000188859,1,FAM78B,protein_coding,5719
ENSG00000188868,19,ZNF563,protein_coding,2847
ENSG00000188869,15,TMC3,protein_coding,4977
ENSG00000188878,17,FBF1,protein_coding,6730
ENSG00000188883,7,KLRG2,protein_coding,2158
ENSG00000188886,2,ASTL,protein_coding,1654
ENSG00000188895,17,MSL1,protein_coding,7725
ENSG00000188897,16,AC099489.1,protein_coding,12027
ENSG00000188906,12,LRRK2,protein_coding,17100
ENSG00000188909,11,BSX,protein_coding,944
ENSG00000188910,1,GJB3,protein_coding,2362
ENSG00000188916,10,INSYN2A,protein_coding,4840
ENSG00000188917,X,TRMT2B,protein_coding,4055
ENSG00000188921,9,HACD4,protein_coding,9162
ENSG00000188931,1,CFAP126,protein_coding,774
ENSG00000188937,X,NYX,protein_coding,3079
ENSG00000188938,9,FAM120AOS,protein_coding,10144
ENSG00000188958,3,UTS2B,protein_coding,3850
ENSG00000188959,9,C9orf152,protein_coding,2917
ENSG00000188976,1,NOC2L,protein_coding,5540
ENSG00000188981,4,MSANTD1,protein_coding,5989
ENSG00000188984,1,AADACL3,protein_coding,4055
ENSG00000188986,9,NELFB,protein_coding,2540
ENSG00000188991,12,SLC15A5,protein_coding,2923
ENSG00000188992,21,LIPI,protein_coding,1919
ENSG00000188993,4,LRRC66,protein_coding,3327
ENSG00000188994,6,ZNF292,protein_coding,14861
ENSG00000188996,6,HUS1B,protein_coding,1025
ENSG00000188997,11,KCTD21,protein_coding,3968
ENSG00000189001,19,SBSN,protein_coding,1986
ENSG00000189007,6,ADAT2,protein_coding,7197
ENSG00000189013,19,KIR2DL4,protein_coding,1724
ENSG00000189023,X,MAGEB16,protein_coding,1986
ENSG00000189030,1,VHLL,protein_coding,684
ENSG00000189037,X,DUSP21,protein_coding,868
ENSG00000189042,19,ZNF567,protein_coding,4724
ENSG00000189043,7,NDUFA4,protein_coding,3461
ENSG00000189045,5,ANKDD1B,protein_coding,3710
ENSG00000189046,12,ALKBH2,protein_coding,2290
ENSG00000189050,17,RNFT1,protein_coding,3399
ENSG00000189051,17,RNF222,protein_coding,3070
ENSG00000189052,19,CGB5,protein_coding,877
ENSG00000189056,7,RELN,protein_coding,35421
ENSG00000189057,11,FAM111B,protein_coding,3865
ENSG00000189058,3,APOD,protein_coding,2022
ENSG00000189060,22,H1-0,protein_coding,2344
ENSG00000189064,X,GAGE2A,protein_coding,528
ENSG00000189067,16,LITAF,protein_coding,5058
ENSG00000189068,19,VSTM1,protein_coding,1405
ENSG00000189077,7,TMEM120A,protein_coding,2000
ENSG00000189079,12,ARID2,protein_coding,12086
ENSG00000189090,10,FAM25G,protein_coding,466
ENSG00000189091,16,SF3B3,protein_coding,12416
ENSG00000189099,4,PRSS48,protein_coding,989
ENSG00000189108,X,IL1RAPL2,protein_coding,3263
ENSG00000189114,19,BLOC1S3,protein_coding,3376
ENSG00000189120,17,SP6,protein_coding,4045
ENSG00000189127,5,ANKRD34B,protein_coding,3816
ENSG00000189129,10,PLAC9,protein_coding,1240
ENSG00000189132,X,FAM47B,protein_coding,2120
ENSG00000189134,6,NKAPL,protein_coding,1662
ENSG00000189139,14,FSCB,protein_coding,3135
ENSG00000189143,7,CLDN4,protein_coding,4699
ENSG00000189144,19,ZNF573,protein_coding,4689
ENSG00000189152,17,GRAPL,protein_coding,1973
ENSG00000189157,4,FAM47E,protein_coding,9511
ENSG00000189159,17,JPT1,protein_coding,3406
ENSG00000189164,19,ZNF527,protein_coding,6436
ENSG00000189167,13,ZAR1L,protein_coding,1584
ENSG00000189169,21,KRTAP10-12,protein_coding,873
ENSG00000189171,1,S100A13,protein_coding,2216
ENSG00000189180,10,ZNF33A,protein_coding,7547
ENSG00000189181,1,OR14I1,protein_coding,1007
ENSG00000189182,12,KRT77,protein_coding,4013
ENSG00000189184,4,PCDH18,protein_coding,6686
ENSG00000189186,X,DCAF8L2,protein_coding,4449
ENSG00000189190,19,ZNF600,protein_coding,6964
ENSG00000189195,1,BTBD8,protein_coding,8342
ENSG00000189221,X,MAOA,protein_coding,5528
ENSG00000189227,15,C15orf61,protein_coding,4751
ENSG00000189233,8,NUGGC,protein_coding,4024
ENSG00000189241,6,TSPYL1,protein_coding,9089
ENSG00000189252,X,SPANXN3,protein_coding,590
ENSG00000189253,11,TRIM64B,protein_coding,2689
ENSG00000189266,1,PNRC2,protein_coding,2763
ENSG00000189269,22,DRICH1,protein_coding,1302
ENSG00000189280,1,GJB5,protein_coding,1355
ENSG00000189283,3,FHIT,protein_coding,7472
ENSG00000189292,2,ALKAL2,protein_coding,1986
ENSG00000189298,6,ZKSCAN3,protein_coding,4804
ENSG00000189299,X,FOXR2,protein_coding,2793
ENSG00000189306,22,RRP7A,protein_coding,5700
ENSG00000189308,4,LIN54,protein_coding,6762
ENSG00000189319,10,FAM53B,protein_coding,6533
ENSG00000189320,7,FAM180A,protein_coding,2500
ENSG00000189325,6,BNIP5,protein_coding,3735
ENSG00000189326,X,SPANXN4,protein_coding,625
ENSG00000189334,1,S100A14,protein_coding,1277
ENSG00000189337,1,KAZN,protein_coding,13860
ENSG00000189339,1,SLC35E2B,protein_coding,8462
ENSG00000189350,2,TOGARAM2,protein_coding,10673
ENSG00000189357,9,SPATA31D4,protein_coding,4787
ENSG00000189362,2,NEMP2,protein_coding,6525
ENSG00000189366,3,ALG1L,protein_coding,843
ENSG00000189367,6,KIAA0408,protein_coding,9164
ENSG00000189369,X,GSPT2,protein_coding,2791
ENSG00000189375,17,TBC1D28,protein_coding,4155
ENSG00000189376,8,C8orf76,protein_coding,2436
ENSG00000189377,19,CXCL17,protein_coding,1097
ENSG00000189401,X,OTUD6A,protein_coding,1723
ENSG00000189403,13,HMGB1,protein_coding,7696
ENSG00000189409,1,MMP23B,protein_coding,2205
ENSG00000189410,1,SH2D5,protein_coding,4487
ENSG00000189420,X,ZFP92,protein_coding,6105
ENSG00000189430,19,NCR1,protein_coding,1895
ENSG00000189431,11,RASSF10,protein_coding,2804
ENSG00000189433,1,GJB4,protein_coding,1444
ENSG00000196071,1,OR2L13,protein_coding,2019
ENSG00000196072,10,BLOC1S2,protein_coding,2911
ENSG00000196074,20,SYCP2,protein_coding,6465
ENSG00000196081,19,ZNF724,protein_coding,3326
ENSG00000196083,3,IL1RAP,protein_coding,11558
ENSG00000196090,20,PTPRT,protein_coding,12943
ENSG00000196091,12,MYBPC1,protein_coding,7455
ENSG00000196092,9,PAX5,protein_coding,9570
ENSG00000196098,3,OR5K4,protein_coding,966
ENSG00000196099,11,OR6M1,protein_coding,1053
ENSG00000196104,4,SPOCK3,protein_coding,4482
ENSG00000196109,19,ZNF676,protein_coding,4734
ENSG00000196110,19,ZNF699,protein_coding,6758
ENSG00000196116,9,TDRD7,protein_coding,4174
ENSG00000196118,16,CCDC189,protein_coding,2592
ENSG00000196119,11,OR8A1,protein_coding,6088
ENSG00000196123,16,KIAA0895L,protein_coding,4783
ENSG00000196126,6,HLA-DRB1,protein_coding,1229
ENSG00000196131,19,VN1R2,protein_coding,1460
ENSG00000196132,20,MYT1,protein_coding,6863
ENSG00000196136,14,SERPINA3,protein_coding,5000
ENSG00000196139,10,AKR1C3,protein_coding,3911
ENSG00000196141,2,SPATS2L,protein_coding,10453
ENSG00000196150,8,ZNF250,protein_coding,7357
ENSG00000196151,2,WDSUB1,protein_coding,2034
ENSG00000196152,9,ZNF79,protein_coding,2302
ENSG00000196154,1,S100A4,protein_coding,946
ENSG00000196155,16,PLEKHG4,protein_coding,7328
ENSG00000196156,17,KRTAP4-3,protein_coding,991
ENSG00000196159,4,FAT4,protein_coding,21269
ENSG00000196169,17,KIF19,protein_coding,5640
ENSG00000196171,1,OR6K2,protein_coding,975
ENSG00000196172,19,ZNF681,protein_coding,6497
ENSG00000196177,10,ACADSB,protein_coding,6234
ENSG00000196182,1,STK40,protein_coding,5618
ENSG00000196184,1,OR10J1,protein_coding,3557
ENSG00000196187,1,TMEM63A,protein_coding,10350
ENSG00000196188,1,CTSE,protein_coding,3562
ENSG00000196189,1,SEMA4A,protein_coding,6771
ENSG00000196196,9,HRCT1,protein_coding,935
ENSG00000196199,13,MPHOSPH8,protein_coding,4909
ENSG00000196208,2,GREB1,protein_coding,12432
ENSG00000196209,20,SIRPB2,protein_coding,5047
ENSG00000196214,19,ZNF766,protein_coding,7319
ENSG00000196218,19,RYR1,protein_coding,15973
ENSG00000196220,3,SRGAP3,protein_coding,18924
ENSG00000196224,11,KRTAP5-3,protein_coding,899
ENSG00000196227,20,FAM217B,protein_coding,5373
ENSG00000196228,2,SULT1C3,protein_coding,1329
ENSG00000196230,6,TUBB,protein_coding,4071
ENSG00000196233,10,LCOR,protein_coding,29854
ENSG00000196235,19,SUPT5H,protein_coding,8568
ENSG00000196236,22,XPNPEP3,protein_coding,9574
ENSG00000196240,1,OR2T2,protein_coding,3530
ENSG00000196242,1,OR2C3,protein_coding,8509
ENSG00000196247,7,ZNF107,protein_coding,7162
ENSG00000196248,11,OR10S1,protein_coding,1121
ENSG00000196260,6,SFTA2,protein_coding,1199
ENSG00000196262,7,PPIA,protein_coding,6780
ENSG00000196263,19,ZNF471,protein_coding,6776
ENSG00000196267,19,ZNF836,protein_coding,4244
ENSG00000196268,19,ZNF493,protein_coding,11218
ENSG00000196275,7,GTF2IRD2,protein_coding,8797
ENSG00000196277,3,GRM7,protein_coding,8214
ENSG00000196284,6,SUPT3H,protein_coding,5255
ENSG00000196289,1,BECN2,protein_coding,1296
ENSG00000196290,2,NIF3L1,protein_coding,1993
ENSG00000196296,16,ATP2A1,protein_coding,4544
ENSG00000196305,9,IARS1,protein_coding,7401
ENSG00000196313,7,POM121,protein_coding,9822
ENSG00000196323,11,ZBTB44,protein_coding,11032
ENSG00000196329,7,GIMAP5,protein_coding,5544
ENSG00000196335,7,STK31,protein_coding,6147
ENSG00000196337,19,CGB7,protein_coding,3386
ENSG00000196338,X,NLGN3,protein_coding,4006
ENSG00000196341,11,OR8D1,protein_coding,8507
ENSG00000196344,4,ADH7,protein_coding,3108
ENSG00000196345,3,ZKSCAN7,protein_coding,4208
ENSG00000196350,19,ZNF729,protein_coding,3844
ENSG00000196352,1,CD55,protein_coding,5752
ENSG00000196353,3,CPNE4,protein_coding,6427
ENSG00000196357,19,ZNF565,protein_coding,3737
ENSG00000196358,9,NTNG2,protein_coding,7726
ENSG00000196361,19,ELAVL3,protein_coding,4761
ENSG00000196363,9,WDR5,protein_coding,3635
ENSG00000196365,19,LONP1,protein_coding,5032
ENSG00000196367,7,TRRAP,protein_coding,19972
ENSG00000196368,X,NUDT11,protein_coding,2381
ENSG00000196369,1,SRGAP2B,protein_coding,7230
ENSG00000196371,11,FUT4,protein_coding,6059
ENSG00000196372,10,ASB13,protein_coding,3003
ENSG00000196376,6,SLC35F1,protein_coding,5117
ENSG00000196378,8,ZNF34,protein_coding,3110
ENSG00000196381,19,ZNF781,protein_coding,3610
ENSG00000196387,12,ZNF140,protein_coding,4450
ENSG00000196388,17,INCA1,protein_coding,1553
ENSG00000196391,15,ZNF774,protein_coding,8472
ENSG00000196396,20,PTPN1,protein_coding,4041
ENSG00000196405,14,EVL,protein_coding,10482
ENSG00000196406,X,SPANXD,protein_coding,682
ENSG00000196407,1,THEM5,protein_coding,1161
ENSG00000196408,16,NOXO1,protein_coding,2159
ENSG00000196411,7,EPHB4,protein_coding,6437
ENSG00000196415,19,PRTN3,protein_coding,1107
ENSG00000196417,19,ZNF765,protein_coding,12346
ENSG00000196418,1,ZNF124,protein_coding,4517
ENSG00000196419,22,XRCC6,protein_coding,3244
ENSG00000196420,1,S100A5,protein_coding,784
ENSG00000196421,20,C20orf204,protein_coding,5480
ENSG00000196422,9,PPP1R26,protein_coding,5307
ENSG00000196427,1,NBPF4,protein_coding,2586
ENSG00000196428,3,TSC22D2,protein_coding,11676
ENSG00000196431,22,CRYBA4,protein_coding,809
ENSG00000196433,X,ASMT,protein_coding,1788
ENSG00000196436,16,NPIPB15,protein_coding,1702
ENSG00000196437,19,ZNF569,protein_coding,5016
ENSG00000196440,X,ARMCX4,protein_coding,13351
ENSG00000196449,1,YRDC,protein_coding,1848
ENSG00000196453,7,ZNF777,protein_coding,3172
ENSG00000196455,3,PIK3R4,protein_coding,5377
ENSG00000196456,7,ZNF775,protein_coding,2541
ENSG00000196458,12,ZNF605,protein_coding,10826
